Start Date/time (UTC);End Date/time (UTC);Location in meters (m);SCG warning level (1 to 3 or Noise)
2021-07-29 09:03:32.000000000;2021-10-27 21:59:00;1440.0;N
2021-03-12 09:21:42.165982000;;652.2499009905357;N
2021-03-21 20:57:13.298333900;;29.045739782760105;N
2021-03-21 20:57:13.447280200;;652.2499009905357;N
2021-04-05 08:19:44.818849500;;652.2499009905357;N
2021-05-21 03:35:53.281901300;;496.9133475755407;N
2021-06-10 08:58:34.721000500;;652.2499009905357;N
2021-07-29 09:03:10.895466900;;1079.792193633573;N
2021-07-29 09:03:32.084441300;;1440.4214532477945;N
2021-09-22 06:54:51.588654500;;1019.8143386742616;N
2021-09-24 07:15:45.862347200;;1313.854453479342;3
2021-10-01 08:52:41.639046400;;443.16571753688277;N
2021-03-21 20:57:13.298333900;;29.04995622329433;N
2021-05-21 03:35:53.281901300;;496.9104565764623;N
2021-07-29 09:03:10.895466900;;1079.7922032382282;N
2021-07-29 09:03:32.084441300;;1440.4174673188302;N
2021-09-22 06:54:51.588654500;;1019.8103335360008;N
2021-09-24 07:15:45.862347200;;1313.8518698290034;3
2021-10-01 08:52:41.639046400;;443.16342202598815;N
2021-03-21 20:57:13.298333900;;29.045739782760105;N
2021-05-21 03:35:53.281901300;;496.9133475755407;N
2021-07-29 09:03:10.895466900;;1079.792193633573;N
2021-07-29 09:03:32.084441300;;1440.4214532477945;N
2021-09-22 06:54:51.588654500;;1019.8143386742616;N
2021-09-24 07:15:45.862347200;;1313.854453479342;3
2021-10-01 08:52:41.639046400;;443.16571753688277;N
2022-01-20 14:55:37.363324700;;1313.854453479342;3
2022-01-20 14:55:37.467349500;;1440.4214532477945;N
2022-01-20 14:55:37.570354200;;443.16571753688277;N
2021-03-21 20:57:13.298333900;;29.04995622329433;N
2021-05-21 03:35:53.281901300;;496.9104565764623;N
2021-07-29 09:03:10.895466900;;1079.7922032382282;N
2021-09-22 06:54:51.588654500;;1019.8103335360008;N
2021-10-01 08:52:41.639046400;;443.16342202598815;N
2022-01-20 14:55:37.363324700;;1313.8518698290034;3
2022-01-20 14:55:37.467349500;;1440.4174673188302;N
2022-01-20 14:55:37.570354200;;443.16342202598815;N
2022-02-11 06:24:35.640661700;;1079.7922032382282;N
2022-02-11 06:26:32.731253700;;1440.4174673188302;N
2022-02-11 06:27:17.601109100;;303.5937718235015;N
2022-02-11 06:29:10.448095100;;491.7091306522229;N
2022-02-17 06:04:56.603793900;;1079.7922032382282;N
2022-02-17 06:05:51.900964100;;491.7091306522229;N
2022-02-17 06:14:45.936974300;;1313.8518698290034;2
2021-03-21 20:57:13.298333900;;29.0452458726797;N
2021-05-21 03:35:53.281901300;;496.9136862245923;N
2021-09-22 06:54:51.588654500;;1019.8148078325823;N
2022-02-11 06:26:32.731253700;;1440.4219201559556;N
2022-02-11 06:27:17.601109100;;303.593823460312;N
2022-02-17 06:04:56.603793900;;1079.7921925084922;N
2022-02-17 06:05:51.900964100;;491.7122959219845;N
2022-02-17 06:14:45.936974300;;1313.8547561258365;2
2022-03-08 05:51:21.259776000;;1440.4219201559556;N
2022-03-08 05:51:21.368645200;;491.7122959219845;N
2022-03-08 06:27:02.857717400;;659.1850801851191;N
