Start Date/time (UTC);End Date/time (UTC);Location in meters (m);SCG warning level (1 to 3 or Noise)
2021-03-11 03:45:42.000000000;2021-05-31 23:50:00.000000000;491.0;2
2021-03-11 03:45:42.000000000;2021-06-30 23:49:00.000000000;491.0;2
2021-03-11 03:45:42.000000000;2021-07-31 23:50:00.000000000;491.0;2
2021-03-11 03:45:42.000000000;2021-08-31 23:49:00.000000000;491.0;2
2021-03-11 03:45:42.000000000;2021-09-30 23:59:00.000000000;491.0;2
2021-03-11 03:45:42.000000000;2021-10-29 07:45:00.000000000;491.0;2
2021-10-04 03:22:22.000000000;2021-10-28 09:19:42.000000000;562.0;N
2021-03-11 03:45:42.038231200;2022-01-24 11:42:09.772107100;496.7698404197705;2
2021-10-04 03:22:22.355540700;2021-12-07 00:21:15.485714600;570.0801983620495;N
2021-10-12 02:08:08.987088000;2021-12-07 00:21:15.485714600;570.0801983620495;N
2021-10-18 06:44:31.327246700;2021-12-07 00:21:15.485714600;570.0801983620495;N
2021-10-28 09:19:42.896358200;2021-12-07 00:21:15.485714600;570.0801983620495;N
2021-03-11 03:45:42.038231200;2022-01-24 11:42:09.772107100;496.7811145908545;2
2021-10-04 03:22:22.355540700;2021-12-07 00:21:15.485714600;570.1100313140647;N
2021-10-12 02:08:08.987088000;2021-12-07 00:21:15.485714600;570.1100313140647;N
2021-10-18 06:44:31.327246700;2021-12-07 00:21:15.485714600;570.1100313140647;N
2021-10-28 09:19:42.896358200;2021-12-07 00:21:15.485714600;570.1100313140647;N
2021-12-02 07:17:52.387920300;2021-12-07 00:21:15.485714600;570.1100313140647;N
2021-12-30 06:41:08.209661200;2022-02-15 16:08:11.760012000;90.05871915123403;3
2021-12-30 06:41:56.116096200;2022-01-10 08:56:42.444941300;574.2398924807367;N
2021-03-11 03:45:42.038231200;2022-01-24 11:42:09.772107100;496.7698404197705;2
2021-12-30 06:41:08.209661200;;90.0818350245192;3
2021-12-30 06:41:56.116096200;2022-01-10 08:56:42.444941300;574.2093131866263;N
2022-01-10 08:56:42.460503700;;574.2093131866263;3
2022-01-24 11:42:09.785976300;;496.7698404197705;2
2021-12-30 06:41:08.209661200;2022-02-15 16:08:11.760012000;90.05871915123403;3
2022-01-10 08:56:42.460503700;2022-02-16 06:43:00.272250900;574.2398924807367;3
2022-01-24 11:42:09.785976300;2022-02-16 06:39:49.173574000;496.7811145908545;2
2022-02-16 06:39:49.173574000;;496.7811145908545;2
2022-02-16 06:43:00.272250900;;574.2398924807367;3
2022-02-16 06:39:49.173574000;2022-03-08 05:56:33.215033000;496.81126157893;2
2022-02-16 06:43:00.272250900;2022-03-03 07:10:22.174921400;574.3216611188066;3
2022-03-03 07:10:22.190500900;;574.3216611188066;3
2022-03-08 05:56:33.230734800;;496.81126157893;2
