Start Date/time (UTC);End Date/time (UTC);Location in meters (m);SCG warning level (1 to 3 or Noise)
2021-06-22 09:14:39.793991100;2021-12-29 11:09:43.488371600;1338.2100012024507;2
2021-06-24 03:29:13.210272100;2021-12-28 15:10:25.946043600;2204.7887493055887;N
2021-07-07 06:30:02.727132100;2021-12-28 15:10:25.946043600;2204.7887493055887;N
2021-07-13 05:37:18.235292600;2021-12-28 15:10:25.946043600;2204.7887493055887;N
2021-08-02 05:49:06.278330200;2021-12-28 15:10:25.946043600;2204.7887493055887;N
2021-08-12 07:06:30.346854200;2021-12-28 15:10:25.946043600;2204.7887493055887;N
2021-08-19 07:39:45.872523300;2021-12-28 15:10:25.946043600;2204.7887493055887;N
2021-08-27 04:48:46.004448400;2021-12-28 15:10:25.946043600;2204.7887493055887;N
2021-08-30 08:36:59.764862200;2021-12-20 12:12:31.863909200;2472.7651507003948;N
2021-09-07 04:55:07.648381000;2021-12-20 12:12:31.863909200;2472.7651507003948;N
2021-09-10 02:08:08.189717300;2021-12-20 12:12:31.863909200;2472.7651507003948;N
2021-09-20 03:17:05.316369800;2021-12-20 12:12:31.863909200;2472.7651507003948;N
2021-09-27 04:45:59.086215500;2021-12-20 12:12:31.863909200;2472.7651507003948;N
2021-09-29 02:30:25.845661900;2021-12-28 15:10:25.946043600;2204.7887493055887;N
2021-09-29 02:30:36.767595200;2021-12-20 12:12:31.863909200;2472.7651507003948;N
2021-10-01 08:40:32.378290700;2021-12-28 15:10:25.946043600;2204.7887493055887;N
2021-10-11 04:45:47.352136300;2021-12-20 12:12:31.863909200;2472.7651507003948;N
2021-10-14 03:45:33.844894600;2021-12-29 11:09:43.488371600;1338.2100012024507;2
2021-10-21 06:03:10.244638000;2021-12-20 12:12:31.863909200;2472.7651507003948;N
2021-10-28 09:21:16.740764600;2021-12-29 11:09:43.488371600;1338.2100012024507;2
2021-10-28 09:22:21.085444600;2021-12-20 12:12:31.863909200;2472.7651507003948;N
2021-11-12 03:30:13.470999400;2021-12-29 11:09:43.488371600;1338.2100012024507;2
2021-11-12 03:30:51.424853200;2021-12-28 15:10:25.946043600;2204.7887493055887;N
2021-11-12 03:31:15.065879500;2021-12-20 12:12:31.863909200;2472.7651507003948;N
2021-03-01 16:37:11.199457300;2021-12-28 15:10:25.946043600;2204.790391087709;N
2021-06-22 09:14:39.793991100;2021-12-29 11:09:43.488371600;1338.2103638450842;2
2021-06-24 03:29:13.210272100;2021-12-28 15:10:25.946043600;2204.790391087709;N
2021-07-07 06:30:02.727132100;2021-12-28 15:10:25.946043600;2204.790391087709;N
2021-07-13 05:37:18.235292600;2021-12-28 15:10:25.946043600;2204.790391087709;N
2021-08-02 05:49:06.278330200;2021-12-28 15:10:25.946043600;2204.790391087709;N
2021-08-12 07:06:30.346854200;2021-12-28 15:10:25.946043600;2204.790391087709;N
2021-08-19 07:39:45.872523300;2021-12-28 15:10:25.946043600;2204.790391087709;N
2021-08-27 04:48:46.004448400;2021-12-28 15:10:25.946043600;2204.790391087709;N
2021-08-30 08:36:59.764862200;2021-12-20 12:12:31.863909200;2472.768190305048;N
2021-09-07 04:55:07.648381000;2021-12-20 12:12:31.863909200;2472.768190305048;N
2021-09-10 02:08:08.189717300;2021-12-20 12:12:31.863909200;2472.768190305048;N
2021-09-20 03:17:05.316369800;2021-12-20 12:12:31.863909200;2472.768190305048;N
2021-09-27 04:45:59.086215500;2021-12-20 12:12:31.863909200;2472.768190305048;N
2021-09-29 02:30:25.845661900;2021-12-28 15:10:25.946043600;2204.790391087709;N
2021-09-29 02:30:36.767595200;2021-12-20 12:12:31.863909200;2472.768190305048;N
2021-10-01 08:40:32.378290700;2021-12-28 15:10:25.946043600;2204.790391087709;N
2021-10-11 04:45:47.352136300;2021-12-20 12:12:31.863909200;2472.768190305048;N
2021-10-14 03:45:33.844894600;2021-12-29 11:09:43.488371600;1338.2103638450842;2
2021-10-21 06:03:10.244638000;2021-12-20 12:12:31.863909200;2472.768190305048;N
2021-10-28 09:21:16.740764600;2021-12-29 11:09:43.488371600;1338.2103638450842;2
2021-10-28 09:22:21.085444600;2021-12-20 12:12:31.863909200;2472.768190305048;N
2021-11-12 03:30:13.470999400;2021-12-29 11:09:43.488371600;1338.2103638450842;2
2021-11-12 03:30:51.424853200;2021-12-28 15:10:25.946043600;2204.790391087709;N
2021-11-12 03:31:15.065879500;2021-12-20 12:12:31.863909200;2472.768190305048;N
2021-12-29 14:42:45.095012800;2022-01-06 10:50:26.829567900;2472.768190305048;N
2021-12-29 14:42:45.095012800;2022-01-06 10:50:26.829567900;2472.7651507003948;N
2022-01-06 10:50:26.846522700;2022-01-17 21:55:01.119752200;2472.7651507003948;N
2022-01-17 21:55:01.136523800;;2472.7651507003948;N
2021-12-29 14:42:45.095012800;2022-02-23 16:33:13.965719000;2472.768190305048;N
2022-01-06 10:50:26.846522700;2022-02-23 16:33:13.965719000;2472.768190305048;N
2022-01-17 21:55:01.136523800;2022-02-23 16:33:13.965719000;2472.768190305048;N
2022-02-16 10:44:02.614150500;2022-02-23 16:33:13.965719000;2472.768190305048;N
