Start Date/time (UTC);End Date/time (UTC);Location in meters (m);SCG warning level (1 to 3 or Noise)
2019-12-23 10:43:21.000000000;2020-03-31 23:59:00;2479.0;3
2019-12-23 10:43:21.000000000;;2479.0;3
2020-05-18 08:26:34.000000000;2020-05-31 20:59:00;1254.0;3
2020-04-24 12:13:25.000000000;;2479.0;3
2020-06-05 10:31:39.000000000;2020-06-30 23:59:00;886.0;N
2020-05-18 08:26:34.000000000;2020-06-30 23:59:00;1254.0;3
2020-06-05 10:31:39.000000000;;886.0;N
2020-05-18 08:26:34.000000000;;1254.0;3
2020-06-05 10:31:39.000000000;;886.0;N
2020-08-31 10:03:54.000000000;2020-08-31 23:59:00;908.0;N
2020-05-18 08:26:34.000000000;;1254.0;3
2020-09-25 05:58:46.000000000;;908.0;3
2020-08-31 10:03:54.000000000;;908.0;N
2020-09-25 05:58:46.000000000;;908.0;3
2020-10-28 19:16:19.000000000;2020-10-31 23:50:00;2443.0;N
2020-10-28 19:16:19.000000000;2020-10-31 23:50:00;2575.0;N
2020-09-25 05:58:46.000000000;;908.0;3
2020-08-31 10:03:54.000000000;;908.0;N
2020-10-28 19:16:19.000000000;2020-11-30 23:49:00;2443.0;N
2020-10-28 19:16:19.000000000;;2575.0;N
2020-09-25 05:58:46.000000000;;908.0;3
2020-08-31 10:03:54.000000000;;908.0;N
2020-10-28 19:16:19.000000000;;2443.0;N
2020-10-28 19:16:19.000000000;;2575.0;N
2020-12-21 12:54:34.000000000;;2443.0;N
2020-12-28 15:53:44.000000000;;2575.0;N
2021-01-04 11:20:01.000000000;;2707.0;N
2021-02-02 14:32:25.000000000;;38.0;N
2021-01-27 08:05:55.000000000;;2443.0;N
2021-01-27 08:07:07.000000000;;2575.0;N
2021-01-17 19:46:36.000000000;;2707.0;N
2021-02-24 15:41:13.000000000;;38.0;N
2021-02-23 10:15:13.000000000;;2443.0;N
2021-02-23 10:15:13.000000000;;2575.0;N
2021-02-15 15:44:23.000000000;;2707.0;N
2021-03-12 10:00:28.000000000;2021-04-30 23:52:00;38.0;N
2021-03-26 09:38:06.000000000;;2443.0;N
2021-03-19 13:14:26.000000000;;2575.0;N
2021-03-26 09:38:00.000000000;2021-04-30 23:52:00;2707.0;N
2021-03-12 10:00:28.000000000;;38.0;N
2021-04-28 06:50:57.000000000;2021-05-31 23:43:00;2443.0;N
2021-04-15 11:05:36.000000000;2021-05-31 23:43:00;2575.0;N
2021-03-26 09:38:00.000000000;;2707.0;N
2021-05-17 21:09:50.000000000;2021-06-30 23:59:00;38.0;N
2021-06-21 14:33:11.000000000;;914.0;3
2021-06-21 14:29:04.000000000;;1263.0;3
2021-04-28 06:50:57.000000000;;2443.0;N
2021-04-15 11:05:36.000000000;;2575.0;N
2021-05-14 21:01:49.000000000;2021-06-30 23:59:00;2707.0;N
2021-05-17 21:09:50.000000000;2021-07-31 23:59:00;38.0;N
2021-06-30 02:51:07.000000000;2021-07-31 23:59:00;914.0;3
2021-06-30 02:52:59.000000000;2021-07-31 23:59:00;1263.0;3
2020-10-28 19:16:19.000000000;;2443.0;N
2021-06-30 02:52:46.000000000;2021-07-31 23:59:00;2575.0;N
2021-01-04 11:20:01.000000000;;2707.0;N
2021-05-17 21:09:50.000000000;2021-08-31 23:59:00;30.0;N
2021-06-30 02:51:07.000000000;;911.0;3
2021-06-30 02:52:59.000000000;;1263.0;3
2021-08-27 05:15:10.000000000;2021-08-31 23:59:00;2160.0;N
2020-10-28 19:16:19.000000000;;2450.0;N
2021-06-30 02:52:46.000000000;;2582.0;N
2021-08-27 05:14:47.000000000;2021-08-31 23:59:00;2857.0;N
2021-05-17 21:09:50.000000000;;30.0;N
2021-08-27 05:13:48.000000000;;911.0;3
2021-09-03 10:52:42.000000000;;1215.0;3
2021-08-27 05:15:03.000000000;;1263.0;3
2021-08-27 05:15:10.000000000;;2160.0;N
2021-09-08 05:09:50.000000000;;2265.0;N
2021-09-08 05:09:56.000000000;;2364.0;N
2021-09-20 03:41:16.000000000;2021-09-30 23:59:00;2413.0;N
2021-08-16 06:11:26.000000000;;2582.0;N
2021-09-29 03:16:25.000000000;2021-09-30 23:59:00;2666.0;N
2021-08-27 05:14:47.000000000;;2857.0;N
2021-09-29 03:16:03.000000000;;29.0;N
2021-06-21 14:33:11.000000000;;911.0;3
2021-09-03 10:52:42.000000000;;1215.0;3
2021-06-21 14:29:04.000000000;;1263.0;3
2021-09-29 03:27:39.000000000;;2160.0;N
2021-09-29 03:16:11.000000000;;2265.0;N
2021-09-20 03:41:10.000000000;;2364.0;N
2021-09-20 03:41:16.000000000;;2413.0;N
2020-10-28 19:16:19.000000000;;2582.0;N
2021-09-29 03:16:25.000000000;;2666.0;N
2021-09-29 03:16:17.000000000;;2857.0;N
2021-02-02 14:32:25.165468300;;45.41524652717778;N
2021-02-15 15:44:23.629871500;;45.41524652717778;N
2021-02-24 15:41:13.718176100;;45.41524652717778;N
2021-03-12 10:00:28.473840900;;45.41524652717778;N
2021-05-17 21:09:50.594516500;;45.41524652717778;N
2021-08-27 05:14:47.983790700;;3208.400612017027;N
2021-09-03 10:52:42.573179300;;1282.1007303885567;3
2021-09-08 05:30:34.013594500;;3208.400612017027;N
2021-09-20 03:40:17.796683100;;45.28147461998683;N
2021-09-20 03:40:59.838615800;;3208.400612017027;N
2021-09-29 03:16:03.115374900;;45.28147461998683;N
2021-09-29 03:16:17.396374600;;3208.400612017027;N
2021-10-04 07:16:25.043061200;;1282.1007303885567;3
2021-10-06 04:53:04.070742100;;2628.7977366738282;N
2021-10-06 04:53:31.102394000;;3208.400612017027;N
2021-10-14 03:38:17.643543200;;1282.1007303885567;3
2021-10-14 03:38:51.394367300;;45.28147461998683;N
2021-10-29 03:25:28.121754300;;1282.1007303885567;3
2021-10-29 03:25:48.512262200;;3208.400612017027;N
2021-10-29 03:25:55.356080600;;2389.536385770633;N
2021-10-29 03:26:13.012549300;;45.28147461998683;N
2021-10-29 03:26:32.293979400;;2523.5695506937477;N
2021-10-29 03:26:46.060145500;;2983.8044978215376;N
2021-11-12 08:33:00.691765500;;3208.400612017027;N
2021-11-12 08:33:21.301042000;;2628.7977366738282;N
2021-11-12 08:33:49.426456700;;45.28147461998683;N
2021-11-12 08:33:59.801477400;;2523.5695506937477;N
2021-02-02 14:32:25.165468300;;45.41524652717778;N
2021-02-15 15:44:23.629871500;;45.41524652717778;N
2021-02-24 15:41:13.718176100;;45.41524652717778;N
2021-03-12 10:00:28.473840900;;45.41524652717778;N
2021-05-17 21:09:50.594516500;;45.41524652717778;N
2021-08-27 05:14:47.983790700;;3208.400612017027;N
2021-09-03 10:52:42.573179300;;1282.1007303885567;3
2021-09-08 05:30:34.013594500;;3208.400612017027;N
2021-09-20 03:40:17.796683100;;45.28147461998683;N
2021-09-20 03:40:59.838615800;;3208.400612017027;N
2021-09-29 03:16:03.115374900;;45.28147461998683;N
2021-09-29 03:16:17.396374600;;3208.400612017027;N
2021-10-04 07:16:25.043061200;;1282.1007303885567;3
2021-10-06 04:53:31.102394000;;3208.400612017027;N
2021-10-14 03:38:17.643543200;;1282.1007303885567;3
2021-10-14 03:38:51.394367300;;45.28147461998683;N
2021-10-29 03:25:28.121754300;;1282.1007303885567;3
2021-10-29 03:25:48.512262200;;3208.400612017027;N
2021-10-29 03:25:55.356080600;;2389.536385770633;N
2021-10-29 03:26:13.012549300;;45.28147461998683;N
2021-10-29 03:26:46.060145500;;2983.8044978215376;N
2021-11-12 08:33:00.691765500;;3208.400612017027;N
2021-11-12 08:33:21.301042000;;2628.7977366738282;N
2021-11-12 08:33:49.426456700;;45.28147461998683;N
2021-11-12 08:33:59.801477400;;2523.5695506937477;N
2021-12-02 11:49:36.730866500;;2389.536385770633;N
2021-12-02 11:49:37.046509700;;2628.7977366738282;N
2021-12-02 11:49:37.370388500;;3208.400612017027;N
2021-12-02 11:49:37.708435800;;45.28147461998683;N
2021-12-02 11:49:42.867006100;;3110.5926268028625;N
2021-12-14 05:04:12.420894700;;2389.536385770633;N
2021-12-14 05:04:21.467463400;;3208.400612017027;N
2021-12-14 05:04:32.780213600;;3110.5926268028625;N
2021-12-21 14:53:15.065660100;;2628.7977366738282;N
2021-12-21 14:53:15.131633600;;2983.8044978215376;N
2021-12-29 13:47:21.040405100;;2389.536385770633;N
2021-12-29 13:47:21.148522200;;2983.8044978215376;3
2021-12-29 13:47:27.403003100;;3219.268165929712;N
2021-02-02 14:32:25.165468300;;45.41524652717778;N
2021-02-15 15:44:23.629871500;;45.41524652717778;N
2021-02-24 15:41:13.718176100;;45.41524652717778;N
2021-03-12 10:00:28.473840900;;45.41524652717778;N
2021-05-17 21:09:50.594516500;;45.41524652717778;N
2021-09-20 03:40:17.796683100;;45.28147461998683;N
2021-09-29 03:16:03.115374900;;45.28147461998683;N
2021-10-14 03:38:51.394367300;;45.28147461998683;N
2021-10-29 03:26:13.012549300;;45.28147461998683;N
2021-11-12 08:33:49.426456700;;45.28147461998683;N
2021-11-12 08:33:59.801477400;;2523.5695506937477;N
2021-12-02 11:49:37.708435800;;45.28147461998683;N
2021-12-14 05:04:32.780213600;;3110.5926268028625;N
2021-12-21 14:53:15.065660100;;2628.7977366738282;N
2021-12-29 13:47:21.040405100;;2389.536385770633;N
2021-12-29 13:47:21.148522200;;2983.8044978215376;3
2021-12-29 13:47:27.403003100;;3219.268165929712;N
2022-01-07 08:45:55.594542900;;3110.5926268028625;N
2022-01-07 08:46:22.079864300;;2628.7977366738282;N
2022-01-07 08:46:32.268012500;;2389.536385770633;N
2022-01-07 08:47:09.504257400;;2857.016368840213;N
2022-01-16 18:50:08.664837100;;2523.5695506937477;N
2022-01-16 18:50:08.780095000;;3219.268165929712;N
2022-01-17 21:15:02.784677400;;2983.8044978215376;3
2022-01-25 10:18:09.405250200;;2857.016368840213;3
2022-01-25 10:18:31.665713000;;2523.5695506937477;N
2022-01-25 10:18:31.790968700;;2983.8044978215376;3
2022-01-25 10:18:31.931064100;;3110.5926268028625;N
2022-01-07 08:46:22.079864300;;2628.7801244823204;N
2022-01-07 08:46:32.268012500;;2389.5275721675407;N
2022-01-16 18:50:08.780095000;;3219.2652380717714;N
2022-01-25 10:18:09.405250200;;2857.004432188673;3
2022-01-25 10:18:31.665713000;;2523.5640703442873;N
2022-01-25 10:18:31.790968700;;2983.795714247757;3
2022-01-25 10:18:31.931064100;;3110.586996306841;N
2022-02-03 12:54:15.378545500;;2983.795714247757;3
2022-02-03 12:54:15.515840300;;3110.586996306841;N
2022-02-21 07:55:22.062332700;;2628.7801244823204;N
2022-02-21 07:55:28.906442800;;2389.5275721675407;N
2022-02-21 07:55:39.734229500;;3110.586996306841;N
2022-02-21 07:55:59.390734300;;157.5834505429244;N
2022-02-21 07:56:25.344358900;;2857.004432188673;3
2022-02-21 07:56:43.750612800;;2983.795714247757;3
2022-01-16 18:50:08.780095000;;3219.2673848624645;N
2022-01-25 10:18:31.665713000;;2523.568088696085;N
2022-02-21 07:55:22.062332700;;2628.793038253954;N
2022-02-21 07:55:28.906442800;;2389.534034557957;N
2022-02-21 07:55:39.734229500;;3110.5911247504687;N
2022-02-21 07:55:59.390734300;;157.5805771461873;N
2022-02-21 07:56:25.344358900;;2857.013184489145;3
2022-02-21 07:56:43.750612800;;2983.802154619807;3
2022-03-01 20:10:03.010549100;;2389.534034557957;N
2022-03-01 20:10:03.113901600;;2628.793038253954;N
2022-03-01 20:10:03.220202100;;2857.013184489145;3
